title,category,country,experienceLevel,minSalaryUSD,maxSalaryUSD,medianSalaryUSD
Cloud Engineer,Infrastructure,UK,Entry,40000,55000,47500
Cloud Engineer,Infrastructure,UK,Mid,60000,85000,72500
Cloud Engineer,Infrastructure,UK,Senior,95000,135000,115000
Cloud Engineer,Infrastructure,Germany,Entry,50000,65000,57500
Cloud Engineer,Infrastructure,Germany,Mid,75000,100000,87500
Cloud Engineer,Infrastructure,Germany,Senior,110000,145000,127500
Cloud Engineer,Infrastructure,Netherlands,Entry,45000,60000,52500
Cloud Engineer,Infrastructure,Netherlands,Mid,70000,95000,82500
Cloud Engineer,Infrastructure,Netherlands,Senior,100000,135000,117500
Cloud Engineer,Infrastructure,Switzerland,Entry,95000,120000,107500
Cloud Engineer,Infrastructure,Switzerland,Mid,130000,160000,145000
Cloud Engineer,Infrastructure,Switzerland,Senior,170000,220000,195000
Cloud Engineer,Infrastructure,Saudi Arabia,Entry,22000,35000,28500
Cloud Engineer,Infrastructure,Saudi Arabia,Mid,45000,75000,60000
Cloud Engineer,Infrastructure,Saudi Arabia,Senior,85000,135000,110000
Cloud Engineer,Infrastructure,UAE,Entry,28000,42000,35000
Cloud Engineer,Infrastructure,UAE,Mid,55000,90000,72500
Cloud Engineer,Infrastructure,UAE,Senior,100000,160000,130000
Cloud Engineer,Infrastructure,Qatar,Entry,25000,38000,31500
Cloud Engineer,Infrastructure,Qatar,Mid,50000,85000,67500
Cloud Engineer,Infrastructure,Qatar,Senior,95000,145000,120000
Cloud Engineer,Infrastructure,Egypt,Entry,5000,9500,7250
Cloud Engineer,Infrastructure,Egypt,Mid,12000,22000,17000
Cloud Engineer,Infrastructure,Egypt,Senior,25000,50000,37500
Cloud Engineer,Infrastructure,Syria,Entry,2500,5000,3750
Cloud Engineer,Infrastructure,Syria,Mid,6500,11500,9000
Cloud Engineer,Infrastructure,Syria,Senior,13000,24000,18500
Cloud Engineer,Infrastructure,Palestine,Entry,8500,15000,11750
Cloud Engineer,Infrastructure,Palestine,Mid,20000,38000,29000
Cloud Engineer,Infrastructure,Palestine,Senior,42000,80000,61000
Cloud Engineer,Infrastructure,Jordan,Entry,9500,16000,12750
Cloud Engineer,Infrastructure,Jordan,Mid,20000,35000,27500
Cloud Engineer,Infrastructure,Jordan,Senior,42000,75000,58500
Cloud Engineer,Infrastructure,Morocco,Entry,8000,14000,11000
Cloud Engineer,Infrastructure,Morocco,Mid,17000,30000,23500
Cloud Engineer,Infrastructure,Morocco,Senior,38000,65000,51500
Cloud Engineer,Infrastructure,India,Entry,7000,14000,10500
Cloud Engineer,Infrastructure,India,Mid,17000,32000,24500
Cloud Engineer,Infrastructure,India,Senior,40000,75000,57500
Cloud Engineer,Infrastructure,Pakistan,Entry,5500,11000,8250
Cloud Engineer,Infrastructure,Pakistan,Mid,13000,25000,19000
Cloud Engineer,Infrastructure,Pakistan,Senior,32000,58000,45000
Cloud Engineer,Infrastructure,Singapore,Entry,60000,85000,72500
Cloud Engineer,Infrastructure,Singapore,Mid,90000,125000,107500
Cloud Engineer,Infrastructure,Singapore,Senior,135000,185000,160000
Cloud Engineer,Infrastructure,Japan,Entry,50000,70000,60000
Cloud Engineer,Infrastructure,Japan,Mid,75000,105000,90000
Cloud Engineer,Infrastructure,Japan,Senior,115000,155000,135000
Cloud Engineer,Infrastructure,Australia,Entry,65000,90000,77500
Cloud Engineer,Infrastructure,Australia,Mid,100000,140000,120000
Cloud Engineer,Infrastructure,Australia,Senior,145000,195000,170000
Cloud Engineer,Infrastructure,Brazil,Entry,11000,20000,15500
Cloud Engineer,Infrastructure,Brazil,Mid,24000,42000,33000
Cloud Engineer,Infrastructure,Brazil,Senior,50000,85000,67500
Cloud Engineer,Infrastructure,South Africa,Entry,16000,28000,22000
Cloud Engineer,Infrastructure,South Africa,Mid,35000,62000,48500
Cloud Engineer,Infrastructure,South Africa,Senior,75000,115000,95000
Cloud Engineer,Infrastructure,Nigeria,Entry,7500,14000,10750
Cloud Engineer,Infrastructure,Nigeria,Mid,18000,32000,25000
Cloud Engineer,Infrastructure,Nigeria,Senior,42000,72000,57000
IT Manager,Management,USA,Entry,90000,125000,107500
IT Manager,Management,USA,Mid,135000,185000,160000
IT Manager,Management,USA,Senior,180000,260000,220000
IT Manager,Management,Canada,Entry,75000,105000,90000
IT Manager,Management,Canada,Mid,110000,150000,130000
IT Manager,Management,Canada,Senior,150000,210000,180000
IT Manager,Management,UK,Entry,50000,75000,62500
IT Manager,Management,UK,Mid,85000,120000,102500
IT Manager,Management,UK,Senior,130000,180000,155000
IT Manager,Management,Germany,Entry,60000,85000,72500
IT Manager,Management,Germany,Mid,95000,130000,112500
IT Manager,Management,Germany,Senior,140000,190000,165000
IT Manager,Management,Netherlands,Entry,55000,80000,67500
IT Manager,Management,Netherlands,Mid,90000,125000,107500
IT Manager,Management,Netherlands,Senior,130000,175000,152500
IT Manager,Management,Switzerland,Entry,110000,145000,127500
IT Manager,Management,Switzerland,Mid,150000,200000,175000
IT Manager,Management,Switzerland,Senior,200000,270000,235000
IT Manager,Management,Saudi Arabia,Entry,28000,45000,36500
IT Manager,Management,Saudi Arabia,Mid,60000,105000,82500
IT Manager,Management,Saudi Arabia,Senior,120000,190000,155000
IT Manager,Management,UAE,Entry,35000,55000,45000
IT Manager,Management,UAE,Mid,75000,130000,102500
IT Manager,Management,UAE,Senior,140000,220000,180000
IT Manager,Management,Qatar,Entry,32000,52000,42000
IT Manager,Management,Qatar,Mid,70000,120000,95000
IT Manager,Management,Qatar,Senior,130000,200000,165000
IT Manager,Management,Egypt,Entry,6500,12000,9250
IT Manager,Management,Egypt,Mid,16000,32000,24000
IT Manager,Management,Egypt,Senior,35000,75000,55000
IT Manager,Management,Syria,Entry,3500,7500,5500
IT Manager,Management,Syria,Mid,9000,18000,13500
IT Manager,Management,Syria,Senior,22000,42000,32000
IT Manager,Management,Palestine,Entry,12000,22000,17000
IT Manager,Management,Palestine,Mid,28000,55000,41500
IT Manager,Management,Palestine,Senior,65000,120000,92500
IT Manager,Management,Jordan,Entry,13000,24000,18500
IT Manager,Management,Jordan,Mid,30000,58000,44000
IT Manager,Management,Jordan,Senior,70000,125000,97500
IT Manager,Management,Morocco,Entry,11000,21000,16000
IT Manager,Management,Morocco,Mid,25000,48000,36500
IT Manager,Management,Morocco,Senior,55000,100000,77500
IT Manager,Management,India,Entry,10000,20000,15000
IT Manager,Management,India,Mid,28000,55000,41500
IT Manager,Management,India,Senior,65000,125000,95000
IT Manager,Management,Pakistan,Entry,8500,18000,13250
IT Manager,Management,Pakistan,Mid,22000,42000,32000
IT Manager,Management,Pakistan,Senior,55000,100000,77500
IT Manager,Management,Singapore,Entry,85000,120000,102500
IT Manager,Management,Singapore,Mid,130000,180000,155000
IT Manager,Management,Singapore,Senior,190000,260000,225000
IT Manager,Management,Japan,Entry,70000,100000,85000
IT Manager,Management,Japan,Mid,110000,150000,130000
IT Manager,Management,Japan,Senior,160000,220000,190000
IT Manager,Management,Australia,Entry,90000,125000,107500
IT Manager,Management,Australia,Mid,140000,190000,165000
IT Manager,Management,Australia,Senior,200000,280000,240000
IT Manager,Management,Brazil,Entry,15000,30000,22500
IT Manager,Management,Brazil,Mid,38000,70000,54000
IT Manager,Management,Brazil,Senior,85000,150000,117500
IT Manager,Management,South Africa,Entry,22000,40000,31000
IT Manager,Management,South Africa,Mid,50000,90000,70000
IT Manager,Management,South Africa,Senior,105000,170000,137500
IT Manager,Management,Nigeria,Entry,11000,22000,16500
IT Manager,Management,Nigeria,Mid,28000,55000,41500
IT Manager,Management,Nigeria,Senior,65000,115000,90000
Business Development Representative,Sales/Marketing,USA,Entry,50000,75000,62500
Business Development Representative,Sales/Marketing,USA,Mid,80000,115000,97500
Business Development Representative,Sales/Marketing,USA,Senior,120000,170000,145000
Business Development Representative,Sales/Marketing,Canada,Entry,45000,65000,55000
Business Development Representative,Sales/Marketing,Canada,Mid,70000,95000,82500
Business Development Representative,Sales/Marketing,Canada,Senior,105000,145000,125000
Business Development Representative,Sales/Marketing,UK,Entry,30000,45000,37500
Business Development Representative,Sales/Marketing,UK,Mid,50000,75000,62500
Business Development Representative,Sales/Marketing,UK,Senior,85000,120000,102500
Business Development Representative,Sales/Marketing,Germany,Entry,40000,55000,47500
Business Development Representative,Sales/Marketing,Germany,Mid,60000,85000,72500
Business Development Representative,Sales/Marketing,Germany,Senior,95000,130000,112500
Business Development Representative,Sales/Marketing,Netherlands,Entry,38000,50000,44000
Business Development Representative,Sales/Marketing,Netherlands,Mid,58000,80000,69000
Business Development Representative,Sales/Marketing,Netherlands,Senior,90000,120000,105000
Business Development Representative,Sales/Marketing,Switzerland,Entry,85000,110000,97500
Business Development Representative,Sales/Marketing,Switzerland,Mid,120000,150000,135000
Business Development Representative,Sales/Marketing,Switzerland,Senior,160000,200000,180000
Business Development Representative,Sales/Marketing,Saudi Arabia,Entry,12000,22000,17000
Business Development Representative,Sales/Marketing,Saudi Arabia,Mid,28000,52000,40000
Business Development Representative,Sales/Marketing,Saudi Arabia,Senior,60000,100000,80000
Business Development Representative,Sales/Marketing,UAE,Entry,15000,28000,21500
Business Development Representative,Sales/Marketing,UAE,Mid,35000,65000,50000
Business Development Representative,Sales/Marketing,UAE,Senior,75000,120000,97500
Business Development Representative,Sales/Marketing,Qatar,Entry,14000,25000,19500
Business Development Representative,Sales/Marketing,Qatar,Mid,32000,60000,46000
Business Development Representative,Sales/Marketing,Qatar,Senior,70000,115000,92500
Business Development Representative,Sales/Marketing,Egypt,Entry,3000,6500,4750
Business Development Representative,Sales/Marketing,Egypt,Mid,8000,15000,11500
Business Development Representative,Sales/Marketing,Egypt,Senior,18000,35000,26500
Business Development Representative,Sales/Marketing,Syria,Entry,1500,3500,2500
Business Development Representative,Sales/Marketing,Syria,Mid,4000,8500,6250
Business Development Representative,Sales/Marketing,Syria,Senior,10000,20000,15000
Business Development Representative,Sales/Marketing,Palestine,Entry,5500,10000,7750
Business Development Representative,Sales/Marketing,Palestine,Mid,12000,24000,18000
Business Development Representative,Sales/Marketing,Palestine,Senior,28000,55000,41500
Business Development Representative,Sales/Marketing,Jordan,Entry,6500,11500,9000
Business Development Representative,Sales/Marketing,Jordan,Mid,13500,26000,19750
Business Development Representative,Sales/Marketing,Jordan,Senior,32000,58000,45000
Business Development Representative,Sales/Marketing,Morocco,Entry,5500,10500,8000
Business Development Representative,Sales/Marketing,Morocco,Mid,12000,22000,17000
Business Development Representative,Sales/Marketing,Morocco,Senior,26000,48000,37000
Business Development Representative,Sales/Marketing,India,Entry,5000,10500,7750
Business Development Representative,Sales/Marketing,India,Mid,12000,25000,18500
Business Development Representative,Sales/Marketing,India,Senior,30000,58000,44000
Business Development Representative,Sales/Marketing,Pakistan,Entry,4000,8500,6250
Business Development Representative,Sales/Marketing,Pakistan,Mid,9500,18000,13750
Business Development Representative,Sales/Marketing,Pakistan,Senior,24000,45000,34500
Business Development Representative,Sales/Marketing,Singapore,Entry,48000,68000,58000
Business Development Representative,Sales/Marketing,Singapore,Mid,75000,105000,90000
Business Development Representative,Sales/Marketing,Singapore,Senior,115000,160000,137500
Business Development Representative,Sales/Marketing,Japan,Entry,38000,55000,46500
Business Development Representative,Sales/Marketing,Japan,Mid,62000,90000,76000
Business Development Representative,Sales/Marketing,Japan,Senior,100000,140000,120000
Business Development Representative,Sales/Marketing,Australia,Entry,52000,75000,63500
Business Development Representative,Sales/Marketing,Australia,Mid,85000,120000,102500
Business Development Representative,Sales/Marketing,Australia,Senior,130000,180000,155000
Business Development Representative,Sales/Marketing,Brazil,Entry,8000,16000,12000
Business Development Representative,Sales/Marketing,Brazil,Mid,18000,35000,26500
Business Development Representative,Sales/Marketing,Brazil,Senior,42000,75000,58500
Business Development Representative,Sales/Marketing,South Africa,Entry,13000,24000,18500
Business Development Representative,Sales/Marketing,South Africa,Mid,28000,52000,40000
Business Development Representative,Sales/Marketing,South Africa,Senior,65000,110000,87500
Business Development Representative,Sales/Marketing,Nigeria,Entry,5000,11000,8000
Business Development Representative,Sales/Marketing,Nigeria,Mid,13000,25000,19000
Business Development Representative,Sales/Marketing,Nigeria,Senior,30000,55000,42500
